¿En cuál vas?,ID,Comentario,Gobierno,Oposición,Posible Contradicción
6220,5552,"Cuál reconstrucción del país, si ellos lo han destruido. RidiculoPor cierto perdieron Edo Mex",0,0,
6221,8181,O al reves,0,0,
6222,3174,QUÉ GENIOS DEL ANÁLISIS !!!!! FELICIDADES!!!!!!.🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽 QUÉ MEXICANOS DÉ PESO Y ADMIRAR.,0,0,
6223,1610,L SUPREMA CORTE DE JUSTICIA ES LA PRINCIPAL FUENTE DE IMPUNIDAD VIOLENCIA Y CORRUPCION EN MEXICO.,0,0,
6224,6786,"Ese López ya está muerto, no más no le han avisado",-1,0,
6225,470,"Hola a Brozo y Loret, los admiro y me siento orgullosa de que México tenga periodistas como ustedes. Cómo podemos sacar definitivamente a este gobierno que sólo nos ha traído división, pobreza, muerte, ideología retrógrada, y ahora problemas con EEUU? Gracias y saludos.",0,1,
6226,1162,"Lo único que demuestra Quadri,  la gran incompetencia, desesperación, cinismo e hipocresía  de los PRIANISTAS  en decir mentiras, que quieren hacer verdad. Me da ternura su incapacidad cerebral",0,-1,
6227,7421,Le empezo a sangrar el hosico!!!!!,0,0,
6228,1814,"JajajajaMORENA si es una verdadera desgracia,  pero para el prisn, jajajaja",1,-1,
6229,4900,Es una bergüenza que se puedan eludir las leyes tan fácilmente!pero sólo los delincuentes más grandes por qué el que Roba por hambre en el Bote se queda,0,0,
6230,264,Que bueno escuchar a éstos escritores y buenos periodistas y ojalá Q el cártel del Revolucionario institucional junto con el cártel de accion nacional Q el cártel del perderé ya se terminó,0,-1,
6231,3331,salu2 chumel y equipo; me gusta mucho tu caracterizacion de la muñeca fea hoy falto,0,1,
6232,2587,"QUE BIEN, QUIEN COMO USTEDES!!! , DEBERIAN SER CONTRATADOS POR MORENA CON USTEDES GANARIAN EL 100 % DE LOS VOTOS Y TENDRIAN GANADA UNA SENADURIA PLURINOMINAL",0,0,
6233,3902,Chale. Ayer se humillaron muy gacho los del PRIAND,0,-1,
6234,3547,Con este tipo de personajes la oposición ya no tiene cabida en México.,0,-1,
6235,2194,"Soy de Toluquita, pero les puedo jurar que nadie votaría por la maestra ratera, de mucha gente conocida directa, tal vez tres personas, de doscientas, o mas... pero siendo honestos los únicos organizados son los políticos, haciendo teatro bajo las luminarias y detrás de escena poniéndose de acuerdo como ponernos en toda la madre... la historia de México por siempre",-1,0,
6236,7457,Esta oposición no entiende nada!!,0,0,
6237,7132,Ese apoyo ya se me hace muy sospechosito!,0,0,
6238,1057,"El tema del espacio aéreo en al valle de México es algo muy grave, no solo por el riesgo de que haya un accidente que marque la vida y la historia del país, sino porque se se está politizando un tema que debería ser totalmente técnico.",0,0,
6239,1856,SALUDOS LORET Y BROZO GRACIAS POR INFORMAR DE UNA MANERA MUY PECULIAR.,0,0,
6240,7813,Y ese Wei quien es jaja,0,0,
6241,1718,ALITO VA A PASAR   A. LA  HISTORIA POR  SER  LA ULTIMA RRATA DEL PRI  JAJAJAJAJAJAJA,0,-1,
6242,1019,"Jeje me da risa por que no se si es mi imaginación pero hasta donde estoy siento la gresta del muchacho Mexicano, más el Ruso como que tiene más empatía por las palabras que son la pura berdad  de noroña no por eso deja de ser una excelente entrevista YO ️ NOROÑA.",1,0,
6243,7875,excelente como siempre,0,0,
6244,5064,"Que ola de calor ni que nada, en Mexicali está igual que cada año, jajajaja, el pulso lo mejor para informarse y reír de pasadita.",0,0,
6245,7488,Que lastima me das NUEVO LEON!!!,0,0,
6246,3540,"voten, voten. por favor. no dejemos que avance este desastre nacional.",0,0,
6247,4035,SIIIIIII TENDREMOS UNA BOTARGA DE PRESIDENTE,0,0,
6248,7218,"Y cuando despertó, donde tenía el dedo?",0,0,
6249,1202,"Bravo Brozo y Loret, como siempre, son geniales!  Y no se preocupen, solo recuerden la frase del Quijote de la Mancha:  ""Sancho, si los perros ladran es señal que vamos andando!""",0,1,
6250,3844,"A Mario Moreno, ya lo quieren sustituir, parece su hija",0,0,
6251,3133,"¿ porque asegura que claudia será presidenta?¿ entonces ya no vamos a votar, ya no existe el INE?",0,0,
6252,2491,"Este sujeto,deveras debe estar LOCO pensar que vendiendo paraestatales los mexicanos vamos a vivir de las ganancias que nos darán las compañías extranjeras como dueños  gracias",0,0,
6253,7959,Fantasticos los amo,0,0,
6254,4522,"Hoy puedo decir con fuerza ""Buen día!!! Porque me alegraron el día y reír desaforada mente por invitar a una super chachalaca super Charlote y escuchar su risametro que llegó al 100% gracias ""Señores y Señoras Comunicadoras y Comunicadoras"" ah!! al estar alegre al decirles que buen desayuno le recuerdo que hoy actualmente las y los  niños en la escuela llegan ya con desayuno a clases y felicidades inviten más personajes del circo. Ánimo!!! para reír con ganas politico-social-economico.",0,0,
6255,5992,🇲🇽'El rey del cash   el salicador salpicado esta en el ojo del uracan'🇲🇽🇺🇲,0,0,
6256,4436,Apoyo total a amlo,1,0,
6257,1045,"Hermanos del alma, un saludo muy caluroso desde Merida Yucatan.Como siempre enterandonos de la verdad tan corrupta del dizque precidente, gracias por decirnos con humor todas las aberraciones de la 4T, siganle como van.Felicidadez, son unicos",0,0,
6258,8058,La gente decide.,0,0,
6259,6113,que te traes contra las orcas! ya dejaslas pobrecitas en paz!!  XD XD,0,0,
6260,4569,Bueno y si no estuviera ested el tiene que saber como solucionar el problema por que si no puede con esto pues rn tonces es un mediocre como gobernador nada a podido solucionar todo tienen que ir a sacarlo a flote y no se vale siempre esta de ablador que el las puede pues que lo demuestre,0,0,
6261,4585,Lo curioso es que de todas partes critican los gobiernos de nuevo León. Pero la realidad es que en su central camionera diariamente llegan personas de otros estados huyendo de las pocas oportunidades que tienen en sus Estados. Entonces tan mal mal no está nuevo León.,0,0,
6262,3674,Jajajaja no quiere entender nada el llevo al pri ala desgracia,0,-1,
6263,1668,Alito dice todo lo contrario delo que el Priard hizo en 70 años que estuvieron en el poder.,0,-1,
6264,1009,Es lo más coherente. Si un hombre desea ser un panda o un cenicero que lo haga!! Pero yo no tengo por verlo así y obvio menos que compita al lado de mujeres  en algún equipo deportivo como si tuviera carac teristicas de mujer. Eso sí es ridículo no lo que dijo el sr Quadri.,0,0,
6265,8211,#NoroñaVa,1,0,
6266,1896,"Xochitl Gálvez, no tiene ninguna oportunidad, pero se vale soñar.",0,-1,
6267,4905,"Campe, esas turbinas ya las estaba metiendo la Comisión de Luz y Fuerza, pero ya sabes lo que hizo Calderón, y saqueó todo lo que ya tenía la Compañía",0,0,
6268,2551,"Si sigue insistiendo la reportera con que sucedió con los donativos, lo más seguro Obrador responderá: “y donde están mis votos del 2006?” Y ya, fin de la discusión",0,0,
6269,5902,Como se llaman las películas de las escenas que salen porfavor alguien sabe??,0,0,
6270,6859,Me cague de risa con las 5 dedo-encuestas  18:00,0,0,
6271,3405,"Mi Gab abrazando a mi Chumi, saludos a mis dos amoresPd. Que Victor no vea esto",,1,
6272,1256,Nuestro   presidente   ve   el   bien   de  los  mexicanos      necesita   apoyo   del   pueblo   debemos   haser    ucha   oración   por   nuestro   presidente,0,0,
6273,6385,"Hola CAMPECHANEANDO, ESCUCHANDO Y VIENDO ESTO, QUE BENDICION.",1,0,
6274,7054,"Seguramente, también vendería la catedral.",0,0,
6275,7106,"Los Periodistas, de lo Mejor! Felicidades",0,0,
6276,6157,Yo aqui cagandome de la risa .  se maman.   mamen. Oh como se diria?,0,0,
6277,2804,Salarios dignos a tod@s los trabajador@s de MÉXICO !!!!!!!!!!!!!!!!!!!!!!! Ya basta de empresarios abusivos. 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,0,0,
6278,3071,"pobre señora da pena dice que sirve para medir el aire y la contaminación, me sorprendió su sabiduría.",0,0,
6279,496,"mi Presidente muchas gracias por ver por mi gente de mi querido Estado de Chiapas,  le mando un abrazo y  lo admiro por todo lo que esta haciendo por toda La Nación. pero mas por las grandes obras que ban a beneficiar a todo El Sureste Mexicano.",1,0,
6280,2526,No se supone que los periodistas deben ser imparciales y objetivos? Por que Francisco zea se toma la libertad de expresar su opinión en contra de Quadri o de cualquiera?,0,0,
6281,5162,"Pura información correcta y de buenas fuentes, cosas que no vez en otros lugares....así que a subscribirse y denle like",0,0,
6282,923,"Aplausos que el delincuente de García Luna pague las consecuencias de sus actos!Ahora bien, ya que están encarrerados en USA (en México no hubiera pasado nada) qué les parece que tenemos pruebas de un funcionario del más alto nivel captado en video en plena reunión con narcos cuando los fue a visitar a Badiguarato con todo su séquito? También lo tenemos en video aceptando la liberación de Ovidio y en repetidas ocasiones defendiendo al Chapo. A ese le auguro cadena perpetua o la inyección",0,0,
6283,1332,"No entiendo el chiste de “y la pandemia” alguien me lo puede explicar?
Por cierto, que regrese el chiste de la dosis perfecta y los chairos jeje",0,0,
6284,6155,A huevo. No podía faltar la colaboración del Betito sobre el Edomex.,0,0,
6285,3561,Traje de tres piezas??? Rara manera de proponerme matrimonio… acepto!,0,0,
6286,82,"Esto es un buen Informe para el Pueblo Mexicano, con buen ejemplo y cada vez muchos Extranjeros tambien anhelan tener un Gobierno asi como lo tenemos Hoy, Y me alegra que cada vez hayga menos Personas que encienden la Television delos medios tradicioneales manipulados por los corruptos que se creen duenos del Pais estos medios solo informan  mentirasQue Gran Cambio Hizo nuesto Presidente desde 2018 en todos los aspectos se ve se siente y se Siente el Orgullo de  Volver a Luchar duro vamos sigamos con la 4T Bendiciones Sr. Presidente AMLO",1,0,
6287,1454,"Estos  tipos de políticos como Xochitl Gálvez, tienen mucho talento para actuar y por eso han engañado ha la gente!!!!!",0,-1,
6288,6463,"Duermo muy tranquilo, porque ese barbajan nunca ganará nada",0,0,
6289,3280,Lela Telles Se desencantó cuando no le dieron la candidatura para Sonora jajaja jajaja,0,-1,
6290,7820,Muy buen político Waldo,0,0,
6291,5304,"J.S: La serpiente es mañosa y nos puede sorprender porque tiene vida de gato, lo sostiene el sistema oscuro",0,0,
6292,50,"¡PLAN C ESTÁ MÁS FUERTE QUE NUNCA!, ¡EN LAS URNAS EL PUEBLO QUITARÁ AL CÁNCER DE LA MAFIA DE LA CORRUPCIÓN!, YA NO SE LE PUEDE ENGAÑAR,  ESTÁ EN PIE DE LUCHA PACÍFICA PARA DEFENDER A LA NACIÓN DE TANTO OPORTUNISTA Y REVERENDO LADRÓN. ¡ES UN HONOR ESTAR CON EL VERDADERO PUEBLO DE MÉXICO, MORENA CON ADÁN Y EL EXCELENTÍSIMO PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR!",1,0,
6293,984,Don Manuel López Obrador yo creo que nuestras fuerzas Armadas pueden hacer mucho más de lo que hacen y por lo que el pueblo Méxicano está orgulloso de eyas y eyos creo que pueden comprometerse ha no dejar que se vuelva  saquear el país como lo saquearon eyos pueden hacerlo porque están en todo el país,1,0,
6294,588,"BRAVO CHIAPAS,,,, ESTUBE MIRANDO LA GRAFICA DE LA REDUCCION DE CRIMENES Y LA VERDAD ESTAN HACIENDO UN MUY BUEN TRABAJO BRAVO CHIAPANECOS ASI SE HACEN LAS COSAS VIVA MEXICO!!!!!!!",0,0,
6295,2206,"Le contesto a omar chaparro...qué  ignorante del arte de entrevistar, no es con groserías ni malos modos. El respeto al derecho ajeno... y ella pudo decirsandeces, y salirse x la tangente, y no la podían  centrar. Hicieron lo q pudieron con semejante trepadora!! Bien hecho mis admirables y cultos periodistas, no se puede dialogar con la pared.",0,0,
6296,981,"Es preocupante ver que realmente están adoctrinando a muchos mexicanos, es una tristeza ver que se está perdiendo el raciocinio, la capacidad de analizar, en fin debemos dar batalla cultural desde nuestros hogares y no permitir que les inculquen a nuestros hijos, hermanos, vecinos, etc. Ideas nefastas. ️",0,0,
6297,3598,¿Y si le preguntamos a Turquía cuantas toneladas recibió de México?,0,0,
6298,4362,que te mejores Chumel!!!,0,1,
6299,7341,La punzada en la próstata jajajajaja,0,0,
6300,4151,"Que no se vaya Alito, es tan divertido",0,-1,
6301,2809,"Pobre mujer!!! Da miedo como se expresa, no tiene ideas claras, y su nerviosismo muy latente. Seria un Desastre para Mexico.",0,0,
6302,7207,Las señoras exigen respeto y no lo dan.,0,0,
6303,4240,Apoyo total a nuestro presidente.,1,0,
6304,4887,"Maestros de Chiapas pedimos que haga intervención para regular el salario, por cambio de zona economica de la II a la III, lo trabajado, debe ser pagado .",0,0,
6305,3033,Muchas gracias señor presidente no me cansó de decirlo .es el mejor presidente que hemos tenido hasta hoy,1,0,
6306,2975,Erxcelente  Información  Presidente!!!                                   Salud.                             .,0,0,
6307,4369,Genial  mi buen chumel.,0,1,
6308,1793,"Que se large a la flauta .. su trabajo es en el senado , para eso se le paga.",0,0,
6309,7233,Suban la carta solita para compartirla,0,0,
6310,4332,Te Amamos Presidente 🇲🇽️️🇲🇽,1,0,
6311,2511,"No suena tan mal, solo se le escucha el acento mexicano muy marcado, pero es el nivel estándar de político mexicano. A ella si se le escucha algo mejor en lo poco que dijo.",0,0,
6312,4444,Al 1000% con AMLO,1,0,
6313,6790,Todos con el sr Noroña nuestro apoyo incondicional,1,0,
6314,6860,Pobre profesor CHAPATIN TERNURITA Y QU TE CORREN,0,0,
6315,8084,Samuel el bufón,0,0,
6316,4813,"al buen entendedor pocas palabras ""soy motociclista pero me identifico como ciclista"", "" no me importa si atropello a alguien al cabo soy ciclista y voy en mi carril""",0,0,
6317,2068,Brozo y Loret siempre diciendo la verdad,0,1,
6318,2879,Mandale los videos a los presidentes municipales...ellos deben de resolver eso...no el gober...gestionen y arreglen...,0,0,
6319,4416,Ahí te va la morena,-1,0,
6320,5069,"López ocupa como distractor el incidente de la Ministra para distraer el mensaje de ella, de Santiago Kreel y del Gobernador Kuri",-1,0,
6321,7737,Por que a que le sacas tu,0,0,
6322,4619,"La inteligencia y la conciencia divina de todos y todas, dirigirá nuestros pensamientos para poder visualizar al personaje que guiará los destinos de nuestro país ; recordemos que todos somos inteligentes con la inteligencia de Dios mismo",0,0,
6323,2645,El ITAM De ninguna manera es más prestigiado internacional mente que la UNAM Es una bola de gente con dinero pero con una muy mediocre preparación.,0,0,
6324,3209,"Que tenga un día muy Bendecido Sr Presidente,le mando un abrazo con mucho cariño y respeto",1,0,
6325,2858,Hubieras puesto videos del Ann Gabriel cuando pedia ayudas para su deporte... Mexico si tiene amigos... Venezuela y Cuba,1,0,
6326,2228,"Señor presidente usted bien sabe que el pueblo le vamos a pedir que enjuicie a los expresidentes,   si no lo hace o no se pudiera, no importa, ya lo  pasado pasado,  pero sería un logro para ud y para nosotros que estamos cansados de tanto robo y nada nos daría más gusto que verlos tras las rejas.....",0,0,
6327,5729,Que agradable y placentera la voz de la que narra los videos de los antepasados Mayas,0,0,
6328,5507,"Mi hijastra se me entrego para ir al concierto de Taylor Swift,  valió mucho, pero mucho la pena",0,0,
6329,2132,"Excelente, Brozo y Loret!!",1,0,
6330,5323,Todo mi apoyo a Norona por su poder de debate que algunos prefieren evitar y por su propuedta de gobierno,1,0,
6331,7395,"Ya los extrañaba, Dios los bendiga",0,0,
6332,3797,Dios nos proteja de semejante aberración de los quadritos,0,-1,
6333,4641,Creo que ya ha quedado más que claro que los buenos NO somos más. Miren toda la corrupción y podredumbre que hay en este país desde los más ricos hasta los más pobres ¿o hay alguien que realmente crea que los buenos somos más?,0,0,
